trip_id,duration,start_date,start_id,end_date,weekday,end_id,bike_id,type
909354,433,8/28/2015 8:11,60,8/28/2015 8:18,5,75,347,Subscriber
909353,644,8/28/2015 8:10,69,8/28/2015 8:21,5,51,436,Subscriber
909352,677,8/28/2015 8:10,70,8/28/2015 8:22,5,50,709,Subscriber
909351,660,8/28/2015 8:10,70,8/28/2015 8:21,5,50,403,Subscriber
909350,968,8/28/2015 8:10,70,8/28/2015 8:26,5,42,454,Subscriber
909349,501,8/28/2015 8:10,69,8/28/2015 8:18,5,57,574,Subscriber
909348,773,8/28/2015 8:09,70,8/28/2015 8:22,5,75,585,Subscriber
909346,305,8/28/2015 8:10,55,8/28/2015 8:15,5,61,375,Subscriber
909345,712,8/28/2015 8:09,70,8/28/2015 8:21,5,67,418,Subscriber
909344,1155,8/28/2015 8:09,69,8/28/2015 8:28,5,45,187,Subscriber
909343,289,8/28/2015 8:09,74,8/28/2015 8:14,5,82,560,Subscriber
909342,409,8/28/2015 8:09,70,8/28/2015 8:16,5,63,259,Subscriber
909341,367,8/28/2015 8:08,54,8/28/2015 8:15,5,70,609,Subscriber
909340,568,8/28/2015 8:08,76,8/28/2015 8:18,5,66,498,Subscriber
909338,512,8/28/2015 8:08,55,8/28/2015 8:17,5,70,511,Subscriber
909337,537,8/28/2015 8:08,70,8/28/2015 8:17,5,51,432,Subscriber
909336,596,8/28/2015 8:08,2,8/28/2015 8:18,5,11,78,Subscriber
909335,307,8/28/2015 8:08,61,8/28/2015 8:13,5,70,524,Subscriber
909334,680,8/28/2015 8:08,69,8/28/2015 8:19,5,77,537,Subscriber
909333,696,8/28/2015 8:07,69,8/28/2015 8:19,5,65,484,Subscriber
909332,490,8/28/2015 8:07,69,8/28/2015 8:15,5,57,290,Subscriber
909331,801,8/28/2015 8:07,70,8/28/2015 8:21,5,48,413,Subscriber
909330,870,8/28/2015 8:07,58,8/28/2015 8:22,5,47,501,Subscriber
909329,409,8/28/2015 8:07,70,8/28/2015 8:13,5,47,378,Subscriber
909328,605,8/28/2015 8:07,82,8/28/2015 8:17,5,70,29,Subscriber
909327,975,8/28/2015 8:06,49,8/28/2015 8:23,5,67,548,Subscriber
909326,439,8/28/2015 8:06,54,8/28/2015 8:14,5,48,546,Subscriber
909325,350,8/28/2015 8:06,60,8/28/2015 8:12,5,74,613,Subscriber
909324,719,8/28/2015 8:06,73,8/28/2015 8:18,5,61,567,Subscriber
909322,639,8/28/2015 8:05,66,8/28/2015 8:16,5,77,342,Subscriber
909321,316,8/28/2015 8:04,73,8/28/2015 8:09,5,41,521,Subscriber
909319,720,8/28/2015 8:03,33,8/28/2015 8:15,5,28,693,Subscriber
909318,784,8/28/2015 8:03,46,8/28/2015 8:16,5,64,286,Subscriber
909317,863,8/28/2015 8:03,61,8/28/2015 8:17,5,69,269,Subscriber
909316,367,8/28/2015 8:03,55,8/28/2015 8:09,5,74,374,Subscriber
909315,530,8/28/2015 8:02,50,8/28/2015 8:11,5,64,209,Subscriber
909314,503,8/28/2015 8:01,50,8/28/2015 8:10,5,62,506,Subscriber
909313,592,8/28/2015 8:01,50,8/28/2015 8:11,5,68,352,Subscriber
909311,511,8/28/2015 8:00,74,8/28/2015 8:08,5,64,366,Subscriber
909310,242,8/28/2015 7:59,63,8/28/2015 8:03,5,64,603,Subscriber
909309,1208,8/28/2015 7:59,61,8/28/2015 8:19,5,65,628,Subscriber
909308,429,8/28/2015 7:59,51,8/28/2015 8:06,5,70,413,Subscriber
909306,673,8/28/2015 7:57,22,8/28/2015 8:08,5,25,294,Subscriber
909305,329,8/28/2015 7:57,55,8/28/2015 8:03,5,77,618,Subscriber
909304,722,8/28/2015 7:57,9,8/28/2015 8:09,5,2,51,Subscriber
909303,1030,8/28/2015 7:56,73,8/28/2015 8:13,5,70,465,Subscriber
909302,1299,8/28/2015 7:55,55,8/28/2015 8:17,5,69,570,Subscriber
909301,410,8/28/2015 7:55,73,8/28/2015 8:02,5,76,498,Subscriber
909300,313,8/28/2015 7:55,49,8/28/2015 8:00,5,64,320,Subscriber
909299,163,8/28/2015 7:54,76,8/28/2015 7:56,5,68,594,Subscriber
909298,273,8/28/2015 7:54,57,8/28/2015 7:58,5,77,555,Subscriber
909296,397,8/28/2015 7:53,72,8/28/2015 8:00,5,65,137,Subscriber
909295,489,8/28/2015 7:52,70,8/28/2015 8:00,5,51,469,Subscriber
909294,473,8/28/2015 7:52,4,8/28/2015 7:59,5,2,213,Subscriber
909293,628,8/28/2015 7:52,69,8/28/2015 8:02,5,55,511,Subscriber
909292,394,8/28/2015 7:51,61,8/28/2015 7:58,5,50,592,Subscriber
909291,551,8/28/2015 7:51,67,8/28/2015 8:00,5,77,300,Subscriber
909290,922,8/28/2015 7:51,70,8/28/2015 8:06,5,42,407,Subscriber
909289,250,8/28/2015 7:51,28,8/28/2015 7:55,5,30,251,Subscriber
909288,848,8/28/2015 7:50,70,8/28/2015 8:04,5,50,586,Subscriber
909287,1244,8/28/2015 7:50,71,8/28/2015 8:11,5,69,456,Subscriber
909286,362,8/28/2015 7:50,2,8/28/2015 7:56,5,6,646,Subscriber
909285,448,8/28/2015 7:49,61,8/28/2015 7:57,5,49,401,Subscriber
909284,566,8/28/2015 7:49,8,8/28/2015 7:59,5,2,488,Subscriber
909283,864,8/28/2015 7:49,70,8/28/2015 8:04,5,74,329,Subscriber
909282,221,8/28/2015 7:49,69,8/28/2015 7:53,5,65,500,Subscriber
909281,634,8/28/2015 7:49,70,8/28/2015 8:00,5,77,266,Subscriber
909280,169,8/28/2015 7:49,65,8/28/2015 7:51,5,69,511,Subscriber
909279,705,8/28/2015 7:48,70,8/28/2015 8:00,5,41,529,Subscriber
909278,927,8/28/2015 7:48,70,8/28/2015 8:03,5,59,431,Subscriber
909277,484,8/28/2015 7:45,62,8/28/2015 7:53,5,70,418,Subscriber
909276,616,8/28/2015 7:48,69,8/28/2015 7:58,5,67,478,Subscriber
909275,708,8/28/2015 7:48,70,8/28/2015 7:59,5,75,288,Subscriber
909274,296,8/28/2015 7:47,60,8/28/2015 7:52,5,42,672,Subscriber
909273,390,8/28/2015 7:47,6,8/28/2015 7:54,5,11,641,Subscriber
909272,550,8/28/2015 7:47,69,8/28/2015 7:56,5,56,356,Subscriber
909271,573,8/28/2015 7:47,70,8/28/2015 7:57,5,56,566,Subscriber
909270,701,8/28/2015 7:47,70,8/28/2015 7:58,5,42,236,Subscriber
909269,868,8/28/2015 7:47,69,8/28/2015 8:01,5,50,619,Subscriber
909268,462,8/28/2015 7:47,63,8/28/2015 7:54,5,70,378,Subscriber
909267,711,8/28/2015 7:46,56,8/28/2015 7:58,5,70,585,Customer
909266,263,8/28/2015 7:46,32,8/28/2015 7:50,5,28,263,Subscriber
909265,359,8/28/2015 7:46,60,8/28/2015 7:52,5,56,632,Subscriber
909264,514,8/28/2015 7:46,55,8/28/2015 7:54,5,60,383,Subscriber
909262,283,8/28/2015 7:46,30,8/28/2015 7:50,5,28,251,Subscriber
909261,594,8/28/2015 7:45,61,8/28/2015 7:55,5,50,434,Subscriber
909260,448,8/28/2015 7:45,77,8/28/2015 7:53,5,61,628,Subscriber
909259,650,8/28/2015 7:45,59,8/28/2015 7:56,5,69,484,Subscriber
909257,345,8/28/2015 7:44,2,8/28/2015 7:49,5,6,250,Subscriber
909256,805,8/28/2015 7:44,74,8/28/2015 7:57,5,65,462,Subscriber
909255,445,8/28/2015 7:43,76,8/28/2015 7:50,5,70,407,Subscriber
909254,1036,8/28/2015 7:42,50,8/28/2015 7:59,5,65,322,Subscriber
909253,505,8/28/2015 7:39,74,8/28/2015 7:47,5,61,321,Subscriber
909252,450,8/28/2015 7:38,55,8/28/2015 7:46,5,48,576,Subscriber
909250,461,8/28/2015 7:37,11,8/28/2015 7:45,5,2,646,Subscriber
909249,294,8/28/2015 7:37,57,8/28/2015 7:42,5,69,619,Subscriber
909248,774,8/28/2015 7:34,22,8/28/2015 7:47,5,25,122,Subscriber
909245,166,8/28/2015 7:33,70,8/28/2015 7:36,5,61,401,Subscriber
909244,808,8/28/2015 7:33,59,8/28/2015 7:47,5,49,544,Subscriber
909243,712,8/28/2015 7:33,11,8/28/2015 7:45,5,2,157,Subscriber
909242,755,8/28/2015 7:33,55,8/28/2015 7:45,5,60,428,Subscriber
909241,187,8/28/2015 7:33,49,8/28/2015 7:36,5,74,86,Subscriber
909240,341,8/28/2015 7:29,55,8/28/2015 7:35,5,57,619,Subscriber
909237,395,8/28/2015 7:28,2,8/28/2015 7:35,5,6,641,Subscriber
909234,863,8/28/2015 7:25,69,8/28/2015 7:39,5,67,300,Subscriber
909233,497,8/28/2015 7:25,57,8/28/2015 7:33,5,75,309,Customer
909232,335,8/28/2015 7:25,71,8/28/2015 7:30,5,63,405,Subscriber
909231,4155,8/28/2015 7:25,76,8/28/2015 8:34,5,76,512,Customer
909228,472,8/28/2015 7:25,61,8/28/2015 7:32,5,75,277,Subscriber
909226,443,8/28/2015 7:24,72,8/28/2015 7:31,5,65,511,Subscriber
909224,450,8/28/2015 7:24,50,8/28/2015 7:31,5,60,549,Subscriber
909223,425,8/28/2015 7:23,61,8/28/2015 7:30,5,77,317,Subscriber
909220,661,8/28/2015 7:22,70,8/28/2015 7:33,5,55,576,Subscriber
909219,1312,8/28/2015 7:22,69,8/28/2015 7:44,5,59,621,Subscriber
909218,1127,8/28/2015 7:21,69,8/28/2015 7:40,5,56,585,Subscriber
909215,707,8/28/2015 7:21,69,8/28/2015 7:33,5,42,541,Subscriber
909214,849,8/28/2015 7:20,70,8/28/2015 7:35,5,45,547,Subscriber
909213,474,8/28/2015 7:20,74,8/28/2015 7:28,5,61,269,Subscriber
909212,380,8/28/2015 7:20,69,8/28/2015 7:26,5,62,327,Subscriber
909211,835,8/28/2015 7:19,60,8/28/2015 7:33,5,70,566,Subscriber
909210,372,8/28/2015 7:18,69,8/28/2015 7:25,5,63,877,Subscriber
909208,400,8/28/2015 7:16,54,8/28/2015 7:23,5,74,568,Subscriber
909207,655,8/28/2015 7:16,84,8/28/2015 7:27,5,2,250,Subscriber
909206,372,8/28/2015 7:15,50,8/28/2015 7:21,5,63,378,Subscriber
909205,442,8/28/2015 7:15,41,8/28/2015 7:22,5,51,479,Subscriber
909204,963,8/28/2015 7:14,50,8/28/2015 7:30,5,65,404,Subscriber
909203,331,8/28/2015 7:13,65,8/28/2015 7:18,5,69,327,Subscriber
909202,331,8/28/2015 7:12,55,8/28/2015 7:18,5,77,338,Subscriber
909201,1618,8/28/2015 7:12,49,8/28/2015 7:39,5,60,578,Subscriber
909200,453,8/28/2015 7:10,73,8/28/2015 7:18,5,56,504,Subscriber
909199,681,8/28/2015 7:10,74,8/28/2015 7:21,5,61,431,Subscriber
909198,237,8/28/2015 7:10,61,8/28/2015 7:14,5,70,547,Subscriber
909197,672,8/28/2015 7:09,54,8/28/2015 7:20,5,45,69,Subscriber
909196,704,8/28/2015 7:08,55,8/28/2015 7:20,5,58,268,Subscriber
909195,836,8/28/2015 7:08,69,8/28/2015 7:22,5,50,516,Subscriber
909194,856,8/28/2015 7:08,70,8/28/2015 7:22,5,42,351,Subscriber
909193,952,8/28/2015 7:08,70,8/28/2015 7:24,5,66,450,Subscriber
909192,497,8/28/2015 7:07,56,8/28/2015 7:15,5,60,672,Subscriber
909191,469,8/28/2015 7:07,69,8/28/2015 7:15,5,51,413,Subscriber
909190,437,8/28/2015 7:06,60,8/28/2015 7:13,5,50,557,Subscriber
909189,910,8/28/2015 7:06,74,8/28/2015 7:21,5,65,267,Subscriber
909188,822,8/28/2015 7:05,51,8/28/2015 7:19,5,65,193,Subscriber
909187,1043,8/28/2015 7:05,70,8/28/2015 7:23,5,60,347,Subscriber
909186,1234,8/28/2015 7:04,36,8/28/2015 7:25,5,36,75,Subscriber
909185,1239,8/28/2015 7:04,36,8/28/2015 7:24,5,36,235,Subscriber
909184,239,8/28/2015 7:04,55,8/28/2015 7:08,5,41,479,Subscriber
909183,524,8/28/2015 7:04,55,8/28/2015 7:12,5,72,629,Subscriber
909182,443,8/28/2015 7:02,66,8/28/2015 7:09,5,65,327,Subscriber
909181,548,8/28/2015 7:00,75,8/28/2015 7:09,5,72,511,Subscriber
909180,317,8/28/2015 7:00,50,8/28/2015 7:05,5,60,613,Subscriber
909179,200,8/28/2015 6:58,42,8/28/2015 7:01,5,45,437,Subscriber
909176,413,8/28/2015 6:57,73,8/28/2015 7:04,5,75,412,Subscriber
909173,571,8/28/2015 6:55,51,8/28/2015 7:05,5,70,347,Subscriber
909168,223,8/28/2015 6:53,54,8/28/2015 6:57,5,61,277,Subscriber
909166,574,8/28/2015 6:53,67,8/28/2015 7:02,5,75,56,Subscriber
909154,324,8/28/2015 6:47,30,8/28/2015 6:53,5,28,258,Subscriber
909153,560,8/28/2015 6:46,70,8/28/2015 6:55,5,47,518,Subscriber
909152,487,8/28/2015 6:45,70,8/28/2015 6:53,5,54,388,Subscriber
909151,266,8/28/2015 6:45,16,8/28/2015 6:49,5,8,488,Subscriber
909150,850,8/28/2015 6:44,70,8/28/2015 6:58,5,55,479,Subscriber
909149,557,8/28/2015 6:44,70,8/28/2015 6:54,5,50,378,Subscriber
909148,678,8/28/2015 6:44,70,8/28/2015 6:55,5,50,549,Subscriber
909147,439,8/28/2015 6:43,55,8/28/2015 6:51,5,76,471,Subscriber
909146,306,8/28/2015 6:38,4,8/28/2015 6:43,5,2,117,Subscriber
909144,912,8/28/2015 6:37,70,8/28/2015 6:52,5,67,473,Subscriber
909143,585,8/28/2015 6:37,70,8/28/2015 6:46,5,51,552,Subscriber
909142,545,8/28/2015 6:29,60,8/28/2015 6:38,5,61,392,Subscriber
909141,425,8/28/2015 6:28,39,8/28/2015 6:35,5,69,260,Subscriber
909140,468,8/28/2015 6:20,50,8/28/2015 6:28,5,47,503,Subscriber
909139,424,8/28/2015 6:20,50,8/28/2015 6:27,5,62,625,Subscriber
909138,547,8/28/2015 6:19,58,8/28/2015 6:28,5,70,259,Subscriber
909137,571,8/28/2015 6:14,65,8/28/2015 6:24,5,66,554,Subscriber
909136,564,8/28/2015 6:14,51,8/28/2015 6:24,5,60,632,Subscriber
909135,325,8/28/2015 6:07,60,8/28/2015 6:13,5,74,375,Subscriber
909134,568,8/28/2015 6:04,67,8/28/2015 6:14,5,77,624,Subscriber
909133,341,8/28/2015 6:02,73,8/28/2015 6:08,5,77,387,Subscriber
909132,432,8/28/2015 5:48,57,8/28/2015 5:55,5,69,436,Subscriber
909131,445,8/28/2015 5:39,39,8/28/2015 5:46,5,69,526,Subscriber
909128,826,8/28/2015 5:10,67,8/28/2015 5:24,5,42,461,Subscriber
909127,623,8/28/2015 5:10,66,8/28/2015 5:20,5,69,517,Subscriber
909126,295,8/28/2015 5:09,55,8/28/2015 5:13,5,74,374,Subscriber
909125,759,8/28/2015 5:01,42,8/28/2015 5:14,5,70,266,Subscriber
909124,145,8/28/2015 4:57,62,8/28/2015 4:59,5,77,477,Subscriber
909123,394,8/28/2015 4:24,67,8/28/2015 4:30,5,65,554,Subscriber
909122,467,8/28/2015 1:54,41,8/28/2015 2:01,5,73,485,Subscriber
909121,341,8/28/2015 1:25,73,8/28/2015 1:31,5,47,313,Subscriber
909120,612,8/28/2015 0:18,2,8/28/2015 0:28,5,9,51,Subscriber
909119,247,8/27/2015 23:50,4,8/27/2015 23:54,4,2,78,Subscriber
909118,523,8/27/2015 23:26,39,8/27/2015 23:35,4,69,574,Subscriber
909117,1332,8/27/2015 23:21,49,8/27/2015 23:44,4,66,288,Subscriber
909116,606,8/27/2015 23:20,47,8/27/2015 23:30,4,46,441,Subscriber
909115,444,8/27/2015 23:19,62,8/27/2015 23:26,4,70,350,Subscriber
909113,384,8/27/2015 23:09,54,8/27/2015 23:16,4,74,383,Subscriber
909112,479,8/27/2015 23:06,70,8/27/2015 23:14,4,76,512,Subscriber
909111,441,8/27/2015 23:06,57,8/27/2015 23:13,4,64,382,Subscriber
909110,402,8/27/2015 22:56,63,8/27/2015 23:03,4,70,512,Subscriber
909109,784,8/27/2015 22:54,75,8/27/2015 23:07,4,70,388,Subscriber
909108,204,8/27/2015 22:50,14,8/27/2015 22:54,4,4,14,Subscriber
909106,426,8/27/2015 22:40,47,8/27/2015 22:48,4,51,335,Subscriber
909105,864,8/27/2015 22:38,39,8/27/2015 22:53,4,82,29,Subscriber
909104,723,8/27/2015 22:29,34,8/27/2015 22:41,4,36,235,Subscriber
909103,706,8/27/2015 22:29,34,8/27/2015 22:41,4,36,152,Subscriber
909102,436,8/27/2015 22:29,47,8/27/2015 22:36,4,57,309,Subscriber
909101,746,8/27/2015 22:23,56,8/27/2015 22:35,4,70,552,Customer
909100,553,8/27/2015 22:22,39,8/27/2015 22:31,4,67,461,Subscriber
909099,223,8/27/2015 22:16,64,8/27/2015 22:19,4,69,413,Subscriber
909098,224,8/27/2015 22:15,64,8/27/2015 22:19,4,69,500,Subscriber
909097,182,8/27/2015 22:14,48,8/27/2015 22:17,4,74,285,Subscriber
909096,280,8/27/2015 22:12,42,8/27/2015 22:17,4,60,375,Subscriber
909095,306,8/27/2015 22:08,47,8/27/2015 22:13,4,64,312,Subscriber
909094,286,8/27/2015 22:07,70,8/27/2015 22:12,4,65,386,Subscriber
909093,860,8/27/2015 21:53,77,8/27/2015 22:08,4,61,329,Subscriber
909092,794,8/27/2015 21:53,60,8/27/2015 22:06,4,39,390,Subscriber
909091,2947,8/27/2015 21:52,75,8/27/2015 22:41,4,66,406,Customer
909090,643,8/27/2015 21:51,60,8/27/2015 22:02,4,77,581,Subscriber
909088,792,8/27/2015 21:45,72,8/27/2015 21:59,4,61,454,Subscriber
909087,219,8/27/2015 21:42,7,8/27/2015 21:45,4,13,708,Subscriber
909086,460,8/27/2015 21:40,76,8/27/2015 21:48,4,41,531,Subscriber
909085,693,8/27/2015 21:36,64,8/27/2015 21:48,4,71,328,Subscriber
909084,604,8/27/2015 21:36,60,8/27/2015 21:46,4,75,406,Customer
909082,729,8/27/2015 21:33,70,8/27/2015 21:45,4,72,454,Subscriber
909081,259,8/27/2015 21:29,2,8/27/2015 21:34,4,4,78,Subscriber
909080,422,8/27/2015 21:23,77,8/27/2015 21:30,4,60,566,Subscriber
909079,418,8/27/2015 21:22,45,8/27/2015 21:29,4,54,609,Subscriber
909078,408,8/27/2015 21:20,7,8/27/2015 21:27,4,2,51,Subscriber
909076,872,8/27/2015 21:20,50,8/27/2015 21:34,4,60,406,Customer
909074,689,8/27/2015 21:17,72,8/27/2015 21:29,4,61,317,Subscriber
909073,212,8/27/2015 21:17,48,8/27/2015 21:20,4,74,427,Subscriber
909072,615,8/27/2015 21:16,55,8/27/2015 21:26,4,39,461,Subscriber
909071,347,8/27/2015 21:15,60,8/27/2015 21:21,4,42,375,Subscriber
909069,395,8/27/2015 21:09,60,8/27/2015 21:15,4,50,503,Customer
909068,504,8/27/2015 21:09,61,8/27/2015 21:17,4,74,428,Subscriber
909067,422,8/27/2015 21:08,60,8/27/2015 21:15,4,50,354,Customer
909065,467,8/27/2015 21:06,54,8/27/2015 21:14,4,61,434,Subscriber
909064,452,8/27/2015 21:06,61,8/27/2015 21:14,4,50,613,Subscriber
909063,597,8/27/2015 21:04,70,8/27/2015 21:14,4,39,29,Subscriber
909061,580,8/27/2015 20:49,55,8/27/2015 20:59,4,72,137,Subscriber
909059,338,8/27/2015 20:46,63,8/27/2015 20:51,4,76,407,Subscriber
909055,210,8/27/2015 20:40,76,8/27/2015 20:44,4,68,562,Subscriber
909052,1249,8/27/2015 20:37,28,8/27/2015 20:58,4,32,262,Subscriber
909046,500,8/27/2015 20:35,56,8/27/2015 20:43,4,76,212,Subscriber
909045,301,8/27/2015 20:34,42,8/27/2015 20:39,4,60,392,Subscriber
909044,568,8/27/2015 20:33,46,8/27/2015 20:42,4,55,268,Subscriber
909043,509,8/27/2015 20:31,72,8/27/2015 20:39,4,69,537,Customer
909042,261,8/27/2015 20:29,64,8/27/2015 20:34,4,70,378,Subscriber
909041,129,8/27/2015 20:24,63,8/27/2015 20:26,4,77,449,Subscriber
909040,776,8/27/2015 20:22,39,8/27/2015 20:35,4,73,575,Subscriber
909039,830,8/27/2015 20:22,77,8/27/2015 20:36,4,70,549,Subscriber
909038,566,8/27/2015 20:21,61,8/27/2015 20:31,4,77,628,Subscriber
909036,884,8/27/2015 20:19,62,8/27/2015 20:33,4,65,601,Subscriber
909035,506,8/27/2015 20:14,72,8/27/2015 20:23,4,46,593,Subscriber
909034,746,8/27/2015 20:13,60,8/27/2015 20:25,4,56,278,Subscriber
909033,508,8/27/2015 20:12,66,8/27/2015 20:20,4,76,562,Subscriber
909032,377,8/27/2015 20:11,56,8/27/2015 20:17,4,54,507,Subscriber
909028,529,8/27/2015 20:06,61,8/27/2015 20:15,4,50,274,Subscriber
909023,387,8/27/2015 20:04,42,8/27/2015 20:10,4,49,520,Subscriber
909018,698,8/27/2015 20:02,51,8/27/2015 20:14,4,70,576,Customer
909013,372,8/27/2015 20:01,45,8/27/2015 20:07,4,68,591,Subscriber
909006,3328,8/27/2015 19:56,50,8/27/2015 20:51,4,60,400,Customer
909005,3360,8/27/2015 19:55,50,8/27/2015 20:51,4,60,558,Customer
909004,140,8/27/2015 19:54,55,8/27/2015 19:56,4,56,507,Subscriber
909003,354,8/27/2015 19:53,45,8/27/2015 19:59,4,76,318,Subscriber
909002,289,8/27/2015 19:52,50,8/27/2015 19:57,4,60,354,Subscriber
909000,741,8/27/2015 19:52,68,8/27/2015 20:04,4,54,277,Subscriber
908999,267,8/27/2015 19:51,77,8/27/2015 19:56,4,62,477,Subscriber
908994,1115,8/27/2015 19:48,65,8/27/2015 20:06,4,49,416,Subscriber
908993,619,8/27/2015 19:47,57,8/27/2015 19:58,4,62,601,Subscriber
908992,533,8/27/2015 19:47,57,8/27/2015 19:56,4,74,619,Subscriber
908991,255,8/27/2015 19:47,32,8/27/2015 19:51,4,28,194,Subscriber
908990,340,8/27/2015 19:46,49,8/27/2015 19:52,4,42,520,Subscriber
908989,398,8/27/2015 19:45,65,8/27/2015 19:52,4,61,623,Subscriber
908988,603,8/27/2015 19:45,2,8/27/2015 19:55,4,84,250,Subscriber
908986,506,8/27/2015 19:44,76,8/27/2015 19:52,4,64,378,Subscriber
908985,535,8/27/2015 19:42,74,8/27/2015 19:51,4,82,457,Subscriber
908984,439,8/27/2015 19:42,77,8/27/2015 19:49,4,73,521,Subscriber
908983,853,8/27/2015 19:42,64,8/27/2015 19:56,4,46,677,Subscriber
908982,415,8/27/2015 19:41,77,8/27/2015 19:48,4,73,567,Subscriber
908981,708,8/27/2015 19:40,12,8/27/2015 19:52,4,2,641,Subscriber
908980,299,8/27/2015 19:39,64,8/27/2015 19:44,4,77,329,Subscriber
908979,206,8/27/2015 19:38,64,8/27/2015 19:42,4,77,566,Subscriber
908978,384,8/27/2015 19:35,60,8/27/2015 19:41,4,74,321,Subscriber
908977,338,8/27/2015 19:34,50,8/27/2015 19:39,4,54,383,Subscriber
908974,225,8/27/2015 19:28,62,8/27/2015 19:31,4,77,521,Subscriber
908973,203,8/27/2015 19:27,69,8/27/2015 19:30,4,61,382,Subscriber
908972,7073,8/27/2015 19:26,47,8/27/2015 21:24,4,71,456,Customer
908971,534,8/27/2015 19:23,50,8/27/2015 19:32,4,61,531,Subscriber
908970,507,8/27/2015 19:23,69,8/27/2015 19:31,4,39,260,Subscriber
908968,409,8/27/2015 19:23,70,8/27/2015 19:29,4,54,568,Subscriber
908967,487,8/27/2015 19:22,54,8/27/2015 19:30,4,70,518,Customer
908966,594,8/27/2015 19:21,68,8/27/2015 19:31,4,65,535,Subscriber
908965,4566,8/27/2015 19:21,50,8/27/2015 20:37,4,50,322,Customer
908964,4628,8/27/2015 19:20,50,8/27/2015 20:37,4,50,393,Customer
908963,484,8/27/2015 19:19,39,8/27/2015 19:27,4,66,469,Subscriber
908962,432,8/27/2015 19:18,2,8/27/2015 19:26,4,7,205,Subscriber
908961,1190,8/27/2015 19:18,64,8/27/2015 19:38,4,72,463,Subscriber
908960,315,8/27/2015 19:17,76,8/27/2015 19:22,4,72,395,Subscriber
908959,577,8/27/2015 19:17,28,8/27/2015 19:26,4,30,107,Subscriber
908958,617,8/27/2015 19:16,28,8/27/2015 19:26,4,33,123,Subscriber
908957,238,8/27/2015 19:15,65,8/27/2015 19:19,4,69,877,Subscriber
908956,552,8/27/2015 19:15,67,8/27/2015 19:24,4,69,478,Subscriber
908955,334,8/27/2015 19:15,60,8/27/2015 19:21,4,74,560,Subscriber
908954,211,8/27/2015 19:14,65,8/27/2015 19:18,4,69,585,Subscriber
908953,439,8/27/2015 19:14,50,8/27/2015 19:21,4,60,538,Subscriber
908950,369,8/27/2015 19:12,71,8/27/2015 19:18,4,72,593,Subscriber
908949,705,8/27/2015 19:10,51,8/27/2015 19:22,4,45,609,Subscriber
908948,797,8/27/2015 19:08,74,8/27/2015 19:21,4,39,526,Subscriber
908947,299,8/27/2015 19:07,69,8/27/2015 19:12,4,57,619,Subscriber
908946,438,8/27/2015 19:07,70,8/27/2015 19:14,4,62,521,Subscriber
908945,2863,8/27/2015 19:06,76,8/27/2015 19:53,4,58,470,Customer
908944,90,8/27/2015 19:05,74,8/27/2015 19:07,4,74,618,Subscriber
908943,458,8/27/2015 19:05,61,8/27/2015 19:13,4,50,531,Subscriber
908942,803,8/27/2015 19:04,48,8/27/2015 19:18,4,61,687,Subscriber
908941,604,8/27/2015 19:04,65,8/27/2015 19:14,4,61,350,Subscriber
908940,290,8/27/2015 19:04,62,8/27/2015 19:09,4,49,578,Customer
908939,292,8/27/2015 19:02,28,8/27/2015 19:07,4,32,263,Subscriber
908938,590,8/27/2015 19:02,50,8/27/2015 19:12,4,60,557,Customer
908937,595,8/27/2015 19:02,50,8/27/2015 19:12,4,60,503,Customer
908936,619,8/27/2015 19:02,62,8/27/2015 19:12,4,50,393,Subscriber
908935,476,8/27/2015 19:00,61,8/27/2015 19:08,4,50,322,Subscriber
908933,7235,8/27/2015 18:59,16,8/27/2015 21:00,4,16,488,Customer
908932,453,8/27/2015 18:59,70,8/27/2015 19:06,4,39,575,Subscriber
908931,832,8/27/2015 18:58,45,8/27/2015 19:12,4,66,391,Subscriber
908930,288,8/27/2015 18:57,69,8/27/2015 19:02,4,64,463,Subscriber
908929,882,8/27/2015 18:57,69,8/27/2015 19:12,4,59,445,Subscriber
908928,731,8/27/2015 18:57,65,8/27/2015 19:09,4,67,624,Subscriber
908927,516,8/27/2015 18:57,76,8/27/2015 19:06,4,49,288,Subscriber
908926,648,8/27/2015 18:57,57,8/27/2015 19:07,4,65,877,Subscriber
908925,648,8/27/2015 18:56,72,8/27/2015 19:07,4,69,382,Customer
908924,477,8/27/2015 18:56,48,8/27/2015 19:04,4,48,285,Subscriber
908923,413,8/27/2015 18:56,74,8/27/2015 19:03,4,60,375,Subscriber
908922,609,8/27/2015 18:53,67,8/27/2015 19:03,4,65,623,Subscriber
908921,644,8/27/2015 18:53,70,8/27/2015 19:04,4,68,514,Subscriber
908920,484,8/27/2015 18:52,70,8/27/2015 19:00,4,62,393,Subscriber
908919,495,8/27/2015 18:52,70,8/27/2015 19:00,4,62,578,Subscriber
908918,994,8/27/2015 18:52,2,8/27/2015 19:08,4,9,95,Customer
908917,607,8/27/2015 18:50,77,8/27/2015 19:00,4,73,498,Subscriber
908916,601,8/27/2015 18:50,60,8/27/2015 19:00,4,50,383,Subscriber
908914,1089,8/27/2015 18:49,72,8/27/2015 19:07,4,48,427,Subscriber
908913,366,8/27/2015 18:49,69,8/27/2015 18:55,4,65,624,Subscriber
908912,319,8/27/2015 18:48,27,8/27/2015 18:53,4,28,48,Subscriber
908911,514,8/27/2015 18:48,69,8/27/2015 18:56,4,39,574,Subscriber
